,temp,clouds_all,traffic_volume,day_sin,day_cos
75,0.7029702970297032,0.0,0.43365424863959817,0.06698729810735349,0.7499999999992601
76,0.6886688668866889,0.0,0.2898004743965397,0.14644660940425608,0.8535533905908037
77,0.6756247053276758,0.0,0.18906097390819032,0.2499999999946893,0.9330127018891532
78,0.6639949709256645,0.0,0.11790149295381612,0.37059047744729534,0.9829629131441471
79,0.6647807637906653,0.0,0.0612529649783731,0.49999999999586586,1.0
80,0.6595945308816602,0.0,0.04102134784428631,0.6294095225517461,0.982962913144404
81,0.6511079679396512,0.0,0.021068787498255897,0.7499999999981501,0.9330127018932873
82,0.6509508093666514,0.0,0.031812473838426114,0.8535533905898973,0.8535533905966501
83,0.6154329718686156,0.0,0.10311148318682853,0.9330127018921504,0.7500000000001195
84,0.6352349520666354,0.0,0.35523929119575837,0.9829629131438155,0.6294095225539427
85,0.6390067578186396,0.0,0.7559648388447049,1.0,0.5000000000054158
86,0.6361779035046369,0.0,0.8306125296497837,0.9829629131447357,0.37059047744949186
87,0.6501650165016506,0.0,0.6641551555741593,0.9330127018939283,0.25000000000295985
88,0.6666666666666674,0.0,0.6089019115389982,0.8535533905975565,0.14644660941100895
89,0.7185289957567194,0.0,0.5480675317427096,0.7500000000012295,0.06698729810849047
90,0.7727487034417728,0.0,0.5809962327333612,0.6294095225551807,0.01703708685651628
91,0.8337262297658339,0.0,0.5934142598018697,0.4999999999994215,0.0
92,0.8573000157158579,0.0,0.583926329007953,0.37059047745072987,0.017037086854932548
93,0.8503850385038505,0.0,0.6149016324822101,0.2500000000040698,0.06698729810543097
94,0.8448844884488449,0.0,0.7068508441467839,0.14644660940677034,0.14644660940668214
95,0.8725443972968736,0.0,0.8925631365982978,0.06698729810913134,0.2499999999976606
96,0.8294829482948303,0.0,0.8234965815543462,0.017037086856848016,0.37059047744358137
97,0.8040232594688042,0.0,0.5849030277661503,0.0,0.4999999999992968
98,0.7733773377337738,0.0,0.3951444118878192,0.01703708685460087,0.6294095225480321
99,0.7557755775577566,0.0,0.285475094181666,0.06698729810479015,0.7499999999948203
100,0.7443030017287442,0.08,0.23566345751360399,0.14644660940577586,0.8535533905923234
101,0.7344020116297352,0.08,0.18027068508441468,0.24999999999655065,0.9330127018902279
102,0.7224579600817234,0.08,0.12376168550299986,0.3705904774493714,0.9829629131447034
103,0.7094137985227094,0.12,0.08371703641691085,0.49999999999801514,1.0
104,0.6999842841427006,0.12,0.0778568438677271,0.6294095225467942,0.9829629131457309
105,0.6966839541096976,0.12,0.06195060694851402,0.7500000000000114,0.9330127018922127
106,0.6919691969196928,0.44,0.06236919213059858,0.8535533905914171,0.8535533905951305
107,0.6932264655036939,0.44,0.12627319659550718,0.9330127018895871,0.7500000000045592
108,0.6936979412226933,0.44,0.409376308078694,0.9829629131443718,0.6294095225518666
109,0.6979412226936987,0.64,0.8031254360262313,1.0,0.5000000000032665
110,0.6946408926606948,0.64,0.8491698060555323,0.9829629131460627,0.37059047745444385
111,0.6875687568756876,0.64,0.7460583228687038,0.9330127018928536,0.2500000000010985
112,0.6889831840326894,0.64,0.6772708246128086,0.8535533905960366,0.14644660940948917
113,0.6990413327046991,0.64,0.5547648946560625,0.7499999999993681,0.06698729810741583
114,0.7224579600817234,0.64,0.5705316031812474,0.6294095225531047,0.017037086855960004
115,0.7617476033317625,0.64,0.6054137016882936,0.5000000000045483,0.0
116,0.7887788778877884,0.64,0.6165759732105484,0.3705904774486538,0.017037086855488826
117,0.8431557441458435,0.64,0.7035021626901075,0.25000000000220846,0.06698729810650561
118,0.836240766933837,0.48,0.7682433375191852,0.14644660941039545,0.14644660940305704
119,0.8239823982398238,0.48,0.8461001813869122,0.0669872981080567,0.24999999999952194
120,0.8170674210278173,0.48,0.7863820287428491,0.01703708685629174,0.37059047744565743
121,0.8057520037718064,0.92,0.5670433933305428,0.0,0.4999999999941701
122,0.7832783278327837,0.92,0.3977954513743547,0.017037086855157146,0.6294095225501082
123,0.764733616218765,0.92,0.31519464210966935,0.06698729810586479,0.7499999999966815
124,0.7446173188747447,1.0,0.2773824473280313,0.14644660940215076,0.8535533905886983
125,0.7298444130127302,1.0,0.160876238314497,0.249999999998412,0.9330127018913025
126,0.726072607260726,1.0,0.14301660387888934,0.3705904774444194,0.9829629131433766
127,0.7183718371837187,0.88,0.05595088600530208,0.5000000000001644,1.0
128,0.7152286657237155,0.88,0.02804520719966513,0.6294095225488702,0.9829629131451746
129,0.6855256954266857,0.88,0.018138691223664013,0.7499999999955715,0.933012701894776
130,0.6759390224736763,0.92,0.0283242639877215,0.8535533905929369,0.8535533905936106
131,0.6767248153386771,0.92,0.10283242639877216,0.9330127018906617,0.7500000000026981
132,0.7497564042118499,0.92,0.35607646155992745,0.9829629131430448,0.6294095225568186
133,0.6892346377494891,0.8,0.7498255895074647,1.0,0.5000000000011173
134,0.6892346377494891,0.8,0.82782196176922,0.9829629131455063,0.37059047745236784
135,0.6892346377494891,0.8,0.8087065717873587,0.9330127018954169,0.25000000000553835
136,0.6801037246581809,0.0,0.6622017580577647,0.853553390594517,0.14644660940796939
137,0.6801037246581809,0.0,0.5832286870378122,0.750000000003808,0.06698729810997922
138,0.6801037246581809,0.0,0.6077856843867727,0.6294095225510286,0.017037086855403727
139,0.6988841741316993,0.0,0.6234128645179293,0.500000000002399,0.0
140,0.6988841741316993,0.0,0.6089019115389982,0.37059047745360585,0.017037086854161942
141,0.6988841741316993,0.0,0.6747593135203014,0.25000000000034717,0.06698729810758025
142,0.7132484677039135,0.0,0.7314078414957443,0.14644660940887566,0.14644660940457677
143,0.7132484677039135,0.0,0.8081484582112459,0.06698729811062004,0.2499999999950821
144,0.7132484677039135,0.0,0.7777312683131017,0.01703708685573546,0.37059047744773344
145,0.6756404211849758,0.0,0.5738802846379237,0.0,0.4999999999963194
146,0.6756404211849758,0.0,0.43672387330821827,0.017037086853830263,0.6294095225451561
147,0.6756404211849758,0.0,0.34965815543463097,0.06698729810693943,0.7499999999985429
148,0.6377966368065384,0.0,0.32691502720803683,0.1464466094036705,0.853553390590218
149,0.6377966368065384,0.0,0.24738384261197152,0.2500000000002733,0.9330127018923771
150,0.6377966368065384,0.0,0.2786382028742849,0.3705904774464954,0.9829629131439328
151,0.6180260883231177,0.0,0.07478721919910702,0.4999999999950377,1.0
152,0.6180260883231177,0.0,0.044090972512906376,0.6294095225509462,0.9829629131446183
153,0.6011158258683014,0.0,0.02246407143853774,0.7499999999974329,0.9330127018937014
154,0.6011158258683014,0.0,0.02944049113994698,0.8535533905893118,0.8535533905972358
155,0.6011158258683014,0.0,0.10004185851820846,0.9330127018917362,0.7500000000008367
156,0.5767876787678774,0.0,0.36151806892702665,0.9829629131436011,0.6294095225547426
157,0.5767876787678774,0.0,0.7750802288265661,1.0,0.500000000006244
158,0.5767876787678774,0.0,0.845123482628715,0.98296291314495,0.37059047745029183
159,0.6382366808109379,0.36,0.778707967071299,0.9330127018943423,0.25000000000367706
160,0.6378909319503401,0.0,0.6361099483744942,0.8535533905929972,0.14644660940644966
161,0.6378909319503401,0.0,0.589926049951165,0.7500000000019467,0.06698729810890458
162,0.6378909319503401,0.0,0.6024836054137016,0.6294095225559806,0.01703708685673061
163,0.6896275341819904,0.0,0.6097390819031673,0.5000000000002497,0.0
164,0.6896275341819904,0.0,0.6207618250313939,0.3705904774515298,0.01703708685471822
165,0.7033474776049036,0.56,0.6405748569833961,0.25000000000478695,0.06698729810501691
166,0.7033474776049036,0.56,0.6966652713827264,0.14644660940735593,0.14644660940609655
167,0.7033474776049036,0.56,0.8073112878470768,0.0669872981095454,0.2499999999969434
168,0.7033474776049036,0.56,0.7466164364448165,0.017037086857062345,0.3705904774427814
169,0.671522866572372,0.48,0.5787637784289102,0.0,0.49999999999846867
170,0.671522866572372,0.48,0.4160736709920469,0.017037086854386485,0.6294095225472323
171,0.6365865157944373,0.92,0.3751918515417888,0.06698729810801407,0.7500000000004042
172,0.6365865157944373,0.92,0.351192967768941,0.14644660940519028,0.8535533905917378
173,0.6365865157944373,0.92,0.21710618110785543,0.24999999999583344,0.9330127018898138
174,0.56006600660066,0.92,0.1252964978373099,0.37059047744857143,0.982962913144489
175,0.56006600660066,0.92,0.05636947118738664,0.499999999997187,1.0
176,0.56006600660066,0.92,0.030696246686200645,0.6294095225459941,0.9829629131459452
177,0.5418356121326426,0.92,0.021068787498255897,0.7499999999992942,0.9330127018926269
178,0.5418356121326426,0.92,0.03334728617273615,0.8535533905908315,0.853553390595716
179,0.5418356121326426,0.92,0.08762383144970001,0.933012701889173,0.7500000000052764
180,0.5338676724815348,0.8,0.334589088879587,0.9829629131441573,0.6294095225526666
181,0.5338676724815348,0.8,0.7555462536626203,1.0,0.5000000000040947
182,0.5338676724815348,0.8,0.8541928282405469,0.9829629131443938,0.37059047744821577
183,0.5542668552569547,0.0,0.7247104785823915,0.9330127018932677,0.2500000000018157
184,0.568568285399969,0.0,0.6252267336402958,0.8535533905966223,0.14644660941007476
185,0.568568285399969,0.0,0.6015069066555043,0.7500000000000853,0.06698729810782994
186,0.568568285399969,0.0,0.6154597460583229,0.6294095225539045,0.017037086856174333
187,0.5936665095080946,0.12,0.6165759732105484,0.5000000000053764,0.0
188,0.5936665095080946,0.12,0.6221571089716758,0.3705904774494537,0.017037086855274497
189,0.5931793179317935,0.24,0.6709920468815403,0.25000000000292566,0.06698729810609155
190,0.6871758604431872,0.4,0.7595228128924236,0.14644660941098103,0.14644660940247145
191,0.5931793179317935,0.24,0.8413562159899539,0.06698729810847076,0.24999999999880473
192,0.5931793179317935,0.24,0.7368494488628435,0.017037086856506067,0.37059047744485746
193,0.5641521294986647,0.56,0.6319240965536487,0.0,0.500000000000618
194,0.5641521294986647,0.56,0.5268592158504255,0.017037086854942762,0.6294095225493083
195,0.5641521294986647,0.56,0.4301660387888936,0.06698729810545073,0.7499999999959643
196,0.5371994342291377,0.0,0.34812334310032095,0.14644660940671006,0.8535533905932575
197,0.5371994342291377,0.0,0.3484023998883773,0.2499999999976948,0.9330127018908885
198,0.5371994342291377,0.0,0.23064043532858935,0.37059047744361945,0.9829629131431622
199,0.5091623448059095,0.0,0.14971396679224222,0.49999999999933625,1.0
200,0.5091623448059095,0.0,0.07576391795730432,0.6294095225480703,0.982962913145389
201,0.48200534339148193,0.0,0.05943909585600671,0.7499999999948544,0.9330127018951901
202,0.48200534339148193,0.0,0.03599832565927166,0.8535533905923514,0.8535533905941963
203,0.48200534339148193,0.0,0.04506767127110367,0.9330127018902475,0.7500000000034153
204,0.4561684739902563,0.0,0.08734477466164364,0.9829629131447136,0.6294095225505905
205,0.4561684739902563,0.0,0.17161992465466722,1.0,0.5000000000019454
206,0.4561684739902563,0.0,0.29426538300544164,0.9829629131457207,0.37059047745316775
207,0.5389753261040391,0.24,0.45821124598855867,0.933012701892193,0.24999999999995437
208,0.53968253968254,0.48,0.5924375610436724,0.8535533905951025,0.14644660940855497
209,0.53968253968254,0.48,0.6740616715501604,0.7500000000045252,0.06698729811039328
210,0.53968253968254,0.48,0.6432258964699316,0.6294095225518285,0.01703708685561811
211,0.5928650007857938,0.0,0.6645737407562439,0.5000000000032271,0.0
212,0.5928650007857938,0.0,0.6316450397655923,0.37059047745440576,0.017037086853947614
213,0.6817538896746815,0.75,0.6852239430724152,0.25000000000106437,0.0669872981071662
214,0.6258997328304265,0.2,0.6383424026789452,0.1464466094094613,0.14644660940399118
215,0.6258997328304265,0.2,0.6296916422491977,0.0669872981110341,0.2499999999943649
216,0.6258997328304265,0.2,0.6790846937351751,0.01703708685594979,0.3705904774469335
217,0.5701555869872714,0.0,0.5964838844704897,0.0,0.4999999999954912
218,0.5701555869872714,0.0,0.4808148458211246,0.01703708685549904,0.6294095225513843
219,0.5701555869872714,0.0,0.4572345472303614,0.06698729810652532,0.7499999999978257
220,0.5001728744303002,0.0,0.5530905539277242,0.1464466094030849,0.8535533905896324
221,0.5001728744303002,0.0,0.544579321892005,0.24999999999955608,0.9330127018919631
222,0.5001728744303002,0.0,0.28463792381749686,0.3705904774456955,0.9829629131437185
223,0.4565299387081567,0.0,0.19673503557974048,0.4999999999942096,1.0
224,0.4565299387081567,0.0,0.12683131017161992,0.6294095225501463,0.9829629131448328
225,0.4565299387081567,0.0,0.07994976977814985,0.7499999999967157,0.9330127018941154
226,0.4353292472104351,0.0,0.03781219478163807,0.8535533905887261,0.8535533905978214
227,0.4353292472104351,0.0,0.04046323426817357,0.9330127018913221,0.7500000000015539
228,0.4353292472104351,0.0,0.09083298451234827,0.9829629131433868,0.6294095225555425
229,0.42393525066792437,0.0,0.2045486256453188,1.0,0.49999999999979616
230,0.42393525066792437,0.0,0.2293846797823357,0.9829629131451644,0.37059047745109175
231,0.42393525066792437,0.0,0.3348681456676434,0.9330127018947563,0.25000000000439426
232,0.5851013672795857,0.4,0.6615041160876238,0.8535533905935828,0.14644660940703524
233,0.5732673267326738,0.0,0.6640156271801311,0.7500000000026639,0.06698729810931864
234,0.5732673267326738,0.0,0.5582531045067671,0.6294095225567805,0.017037086856944994
235,0.6645607417884647,0.0,0.627738244732803,0.5000000000010778,0.0
236,0.6645607417884647,0.0,0.6303892842193386,0.37059047745232976,0.01703708685450389
237,0.6926606946408929,0.0,0.6347146644342123,0.25000000000550415,0.06698729810460285
238,0.6926606946408929,0.0,0.5562997069903725,0.14644660940794152,0.14644660940551096
239,0.6926606946408929,0.0,0.5692758476349937,0.06698729810995946,0.24999999999622624
240,0.6926606946408929,0.0,0.5463931910143714,0.017037086855393513,0.3705904774490095
241,0.6457331447430463,0.0,0.5127668480535789,0.0,0.4999999999976405
242,0.6457331447430463,0.0,0.4340728338216827,0.017037086854172157,0.6294095225464322
243,0.6457331447430463,0.0,0.3197990791125994,0.06698729810759996,0.749999999999687
244,0.6195819581958202,0.0,0.25170922282684527,0.1464466094046047,0.8535533905911522
245,0.6195819581958202,0.0,0.2092925910422771,0.24999999999511624,0.9330127018893997
246,0.6121483576929125,0.0,0.11664573740756244,0.3705904774477715,0.9829629131442748
247,0.6121483576929125,0.0,0.051765034184456535,0.49999999999635886,1.0
248,0.6121483576929125,0.0,0.029859076322031535,0.6294095225451943,0.9829629131461596
249,0.6121483576929125,0.0,0.020650202316171342,0.749999999998577,0.9330127018930409
250,0.6127927078422135,0.0,0.026370866471326918,0.8535533905902459,0.8535533905963015
251,0.6127927078422135,0.0,0.09543742151527837,0.9330127018923968,0.7499999999996926
252,0.6156687097281162,0.0,0.34379796288544723,0.982962913143943,0.6294095225534665
253,0.6156687097281162,0.0,0.7321054834658853,1.0,0.5000000000049228
254,0.6156687097281162,0.0,0.8454025394167712,0.982962913144608,0.3705904774490157
255,0.6887002986012889,0.0,0.7134086786661086,0.9330127018936817,0.2500000000025329
256,0.5851013672795857,0.4,0.6615041160876238,0.8535533905972079,0.14644660941066034
257,0.6979412226936987,0.0,0.5359285614622575,0.7500000000008025,0.066987298108244
258,0.6979412226936987,0.0,0.5597879168410771,0.6294095225547045,0.017037086856388717
259,0.7874430300172874,0.0,0.5801590623691921,0.5000000000062045,0.0
260,0.7874430300172874,0.0,0.6017859634435607,0.3705904774502537,0.01703708685506017
261,0.7874430300172874,0.0,0.6415515557415934,0.25000000000364286,0.06698729810567744
262,0.8136570799937144,0.08,0.6922003627738245,0.14644660940642173,0.14644660940703075
263,0.8136570799937144,0.08,0.8264266778289382,0.06698729810888482,0.24999999999808753
264,0.8136570799937144,0.08,0.74326775498814,0.017037086856720396,0.37059047744405754
265,0.7716485934307724,0.36,0.5685782056648527,0.0,0.4999999999997898
266,0.7716485934307724,0.36,0.44007255476489465,0.017037086854728434,0.6294095225485083
267,0.7716485934307724,0.36,0.34812334310032095,0.06698729810503662,0.7499999999952471
268,0.752192362093353,0.56,0.25268592158504255,0.14644660940612442,0.853553390592672
269,0.752192362093353,0.56,0.17566624808148457,0.24999999999697758,0.9330127018904744
270,0.752192362093353,0.56,0.2028742849169806,0.37059047744281953,0.9829629131429478
271,0.7311645450259312,0.56,0.17580577647551276,0.4999999999985081,1.0
272,0.7311645450259312,0.56,0.069485140226036,0.6294095225472703,0.9829629131456032
273,0.7311645450259312,0.56,0.05274173294265383,0.7500000000004383,0.9330127018919663
274,0.7161244695898161,0.24,0.050788335426259254,0.8535533905917657,0.8535533905947819
275,0.7161244695898161,0.24,0.10841356215989954,0.9330127018898335,0.7500000000041324
276,0.7161244695898161,0.24,0.38244732803125436,0.9829629131444992,0.6294095225513905
277,0.6967468175388967,0.36,0.7654527696386214,1.0,0.5000000000027736
278,0.6967468175388967,0.36,0.8624250034882098,0.982962913145935,0.37059047745396767
279,0.6967468175388967,0.36,0.8211245988558672,0.9330127018926071,0.2500000000006716
280,0.7666195190947671,0.0,0.6377842891028324,0.8535533905956881,0.14644660940914062
281,0.7666195190947671,0.0,0.5497418724710478,0.7500000000052424,0.06698729811080734
282,0.7666195190947671,0.0,0.5634156550858099,0.6294095225526284,0.01703708685583244
283,0.8168945465975175,0.32,0.5982977535928561,0.5000000000040552,0.0
284,0.8168945465975175,0.32,0.6147621040881819,0.37059047744817764,0.017037086855616446
285,0.8168945465975175,0.32,0.6421096693177061,0.2500000000017816,0.06698729810675208
286,0.8253653936822256,0.24,0.6542486395981582,0.1464466094100469,0.1464466094034056
287,0.8253653936822256,0.24,0.8407981024138412,0.06698729810781018,0.24999999999994887
288,0.8253653936822256,0.24,0.7916841077159201,0.017037086856164174,0.3705904774461336
289,0.7834983498349843,0.92,0.5950886005302078,0.0,0.4999999999946631
290,0.7834983498349843,0.92,0.3955629970699037,0.01703708685528471,0.6294095225505844
291,0.7834983498349843,0.92,0.3253802148737268,0.06698729810611126,0.7499999999971085
292,0.7295300958667297,0.92,0.2759871633877494,0.14644660940249932,0.8535533905890469
293,0.7295300958667297,0.92,0.16464350495325797,0.24999999999883887,0.933012701891549
294,0.7295300958667297,0.92,0.09460025115110926,0.3705904774448956,0.9829629131435041
295,0.6685054219707696,0.92,0.04646295521138552,0.5000000000006574,1.0
296,0.6685054219707696,0.92,0.022185014650481377,0.6294095225493463,0.982962913145047
297,0.6685054219707696,0.92,0.016324822101297615,0.7499999999959985,0.9330127018945296
298,0.6075593273613094,0.92,0.021905957862425007,0.8535533905932855,0.8535533905932621
299,0.6075593273613094,0.92,0.0959955350913911,0.9330127018909081,0.7500000000022711
300,0.6075593273613094,0.92,0.3666806195060695,0.9829629131431724,0.6294095225563424
301,0.5680025145371679,0.92,0.7231756662480815,1.0,0.5000000000006243
302,0.5680025145371679,0.92,0.8034044928142877,0.9829629131453788,0.37059047745189166
303,0.5680025145371679,0.92,0.7450816241105065,0.9330127018951704,0.25000000000511147
304,0.5437372308659438,0.92,0.6591321333891447,0.8535533905941683,0.14644660940762083
305,0.5437372308659438,0.92,0.5639737686619227,0.7500000000033811,0.0669872981097327
306,0.5437372308659438,0.92,0.5811357611273894,0.6294095225575804,0.017037086857159323
307,0.5726858400125727,0.56,0.5811357611273894,0.5000000000019059,0.0
308,0.5726858400125727,0.56,0.5977396400167434,0.3705904774531297,0.017037086854289563
309,0.5726858400125727,0.56,0.6324822101297614,0.24999999999992023,0.06698729810782672
310,0.6076850542197083,0.2,0.6479698618668899,0.1464466094085271,0.14644660940492538
311,0.6076850542197083,0.2,0.8508441467838704,0.06698729811037357,0.24999999999550904
312,0.6076850542197083,0.2,0.7881958978652155,0.017037086855607897,0.3705904774482096
313,0.5683325475404684,0.12,0.5886702944049114,0.0,0.4999999999968123
314,0.5683325475404684,0.12,0.41398074508162414,0.017037086853957828,0.6294095225456323
315,0.5683325475404684,0.12,0.33556578763778433,0.0669872981071859,0.7499999999989698
316,0.517994656608519,0.0,0.28477745221152506,0.1464466094040191,0.8535533905905666
317,0.517994656608519,0.0,0.17580577647551276,0.24999999999439904,0.9330127018889856
318,0.517994656608519,0.0,0.10478582391516673,0.3705904774469716,0.9829629131440605
319,0.4774634606317778,0.0,0.051206920608343795,0.4999999999955307,1.0
320,0.4774634606317778,0.0,0.03027766150411609,0.6294095225514224,0.9829629131444908
321,0.4367122426528369,0.0,0.01674340728338217,0.7499999999978598,0.9330127018934549
322,0.4367122426528369,0.0,0.02720803683549602,0.8535533905896604,0.8535533905968872
323,0.4367122426528369,0.0,0.09446072275708108,0.9330127018919827,0.7500000000004097
324,0.4334276284771339,0.0,0.36988977256871775,0.9829629131437287,0.6294095225542664
325,0.4334276284771339,0.0,0.7750802288265661,1.0,0.500000000005751
326,0.4334276284771339,0.0,0.7640574856983395,0.9829629131448225,0.37059047744981566
327,0.4334276284771339,0.0,0.7078275429049812,0.9330127018940958,0.25000000000325007
328,0.5324218136099321,0.0,0.6942932886842472,0.8535533905977934,0.14644660941124593
329,0.5324218136099321,0.0,0.5677410353006836,0.7500000000015197,0.06698729810865806
330,0.5324218136099321,0.0,0.5973210548346588,0.6294095225555044,0.017037086856603045
331,0.6140185447116138,0.0,0.6137854053299846,0.4999999999997567,0.0
332,0.6140185447116138,0.0,0.6308078694014232,0.37059047745105367,0.01703708685484584
333,0.6442558541568446,0.0,0.6827124319799078,0.25000000000436007,0.06698729810526338
334,0.6442558541568446,0.0,0.7544300265103948,0.14644660940700732,0.14644660940644516
335,0.6442558541568446,0.0,0.842891028324264,0.06698729810929893,0.24999999999737033
336,0.594137985227094,0.0,0.8025673224501185,0.01703708685693478,0.37059047744325757
337,0.594137985227094,0.0,0.6319240965536487,0.0,0.4999999999989616
338,0.594137985227094,0.0,0.4742570113017999,0.017037086854514105,0.6294095225477083
339,0.5597674053119595,0.0,0.3747732663597042,0.06698729810462256,0.7499999999945299
